ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_battery_voltage,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_tracker_albedo_index,interpolated_keys_wind_direction_degrees,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
21.962372970629605,13.026195124693752,2024-03-28T21:30:00Z,1756,1756,1756,0,1756,1756,1,1756,1756,1756,0.028099045632704343,,,,,,,,,,19.804685629721924,-0.46822247368271336,126.80000305175781,PS_004,31.828412329571993,184.75096182943085,0.061998417291748056
21.81259586974385,13.030382593972291,2024-03-28T21:45:00Z,1322,1322,1322,0,1322,1322,1,1322,1322,1322,0.0,,,,,,,,,,19.500000000000004,-1.3025403282692112,126.80000305175781,PS_004,19.912644995781232,98.14845644571689,0.09163447852896484
21.669237670715066,13.026946067810057,2024-03-28T22:00:00Z,1755,1755,1755,0,1755,1755,1,1755,1755,1755,0.0,,,,,,,,,,19.182469643384547,-0.9346387306245789,126.80000305175781,PS_004,17.16050011572764,254.12000966433547,1.2871101479762752
21.569870189862545,13.027731667433025,2024-03-28T22:15:00Z,1747,1747,1747,0,1747,1747,1,1747,1747,1747,0.0,,,,,,,,,,19.045476428397777,-1.3182995803320683,126.80000305175781,PS_004,11.91459815796079,227.9864865784573,0.055770063347209166
21.347648096469605,13.023726030519564,2024-03-28T22:30:00Z,1307,1307,1307,0,1307,1307,1,1307,1307,1307,0.0,,,,,,,,,,18.700000762939453,-1.2506929045764141,126.80000305175781,PS_004,23.47440610976853,284.033948966147,0.9964700790235677
21.311668789178203,13.023513604595161,2024-03-28T22:45:00Z,1750,1750,1750,0,1750,1750,1,1750,1750,1750,0.05822794428400541,,,,,,,,,,18.9083060165826,-0.373320793904545,127.0,PS_004,-29.137684271483316,321.8150338450329,0.20029185347449155
21.16732380108769,13.024966117573971,2024-03-28T23:00:00Z,1751,1751,1751,0,1751,1751,1,1751,1751,1751,0.0,,,,,,,,,,18.738808375252557,-1.0985918864346935,127.0,PS_004,-3.206843566048076,273.33652185871705,0.3021219028183129
20.98457149591004,13.026323146460276,2024-03-28T23:15:00Z,1742,1742,1742,0,1742,1742,1,1742,1742,1742,0.0,,,,,,,,,,18.304926261020263,-1.495972012942744,127.0,PS_004,1.984196523746244,281.2067775310378,0.6830966012373385
21.04385744862307,13.02694606781006,2024-03-28T23:30:00Z,1300,1300,1300,0,1300,1300,1,1300,1300,1300,0.0,,,,,,,,,,18.531457102114192,-0.9752291616572567,127.0,PS_004,-9.468764334508148,281.7253776927181,1.0324106876482493
20.92546973058775,13.026946067810059,2024-03-28T23:45:00Z,1739,1739,1739,0,1739,1739,1,1739,1739,1739,0.0,,,,,,,,,,18.499999999999996,-1.6371167744349504,127.0,PS_004,11.492088811331378,297.3582052317253,0.5301049496514414
20.703406449338246,13.026946067810062,2024-03-29T00:00:00Z,870,870,870,0,870,870,1,870,870,870,0.0,,,,,,,,,,18.200000762939453,-1.8675487095604624,127.0,PS_004,10.6693970007627,292.23690466998346,0.480857629806403
20.315051876990314,13.026946067810057,2024-03-29T00:15:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,18.155948556649534,-1.394860042818447,127.0,PS_004,12.706515270903914,281.01018621687575,0.9578946998337649
20.1638550578373,13.026946067810059,2024-03-29T00:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.899999618530273,-1.5348903238111917,127.0,PS_004,1.335939417436,289.8580879125491,0.16462329117619462
20.0541361243153,13.03071202716772,2024-03-29T00:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.872651401428364,-1.4793163383893513,127.0,PS_004,2.8619710741970947,190.40591895310965,0.05731302306659371
19.69458075443802,13.02783032673052,2024-03-29T01:00:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,17.65038162886074,-1.8795292975546283,127.0,PS_004,9.667142116290574,189.98825272306013,0.0226920708031783
19.496575690228692,13.03239420789541,2024-03-29T01:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.388284803049263,-2.123456449265122,127.0,PS_004,9.842665762594477,158.3434696532972,0.07604269459436727
19.210007394847704,13.028505335323569,2024-03-29T01:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.857348298281543,-1.0730523096717575,127.0,PS_004,29.146959528288047,281.9044615973731,0.026000000536441806
19.022877529284795,13.02694606781006,2024-03-29T01:45:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,16.649826298709375,-1.3575284133940408,127.0,PS_004,11.671170515851692,336.6550033959001,0.026000000536441806
18.890572958869814,13.026946067810057,2024-03-29T02:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.55247680632895,-0.9640561419518209,127.0,PS_004,-0.4649198214968141,316.56970750125373,0.013552212778395557
18.937695216596907,13.027743225155739,2024-03-29T02:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.45139659425947,-1.432811607695943,127.0,PS_004,-12.657290723414317,221.05932207563748,0.02301790962975276
18.775335114527287,13.03184772751015,2024-03-29T02:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.325285877215467,-1.2171588867528613,127.0,PS_004,-1.1607263717351421,219.13671447894484,0.02194827133614175
18.550654789486696,13.026946067810059,2024-03-29T02:45:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,16.13405701024899,-0.7522402930247094,127.0,PS_004,-16.639823554473033,339.75688391735355,0.0260000005364418
18.56062115654313,13.026946067810062,2024-03-29T03:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.19567499737726,-1.2680330942477256,127.0,PS_004,-7.696595684852728,302.59768329643555,0.022940537873137275
18.7023583019158,13.027792456162699,2024-03-29T03:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.51801081151973,-1.5967395584119528,127.0,PS_004,-18.810749314734604,309.21220910712134,0.022833741047508023
18.942053594406566,13.027790093707859,2024-03-29T03:30:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,17.058367484069997,-0.6633568162507629,127.0,PS_004,-83.80839015973235,309.44916586417935,1.8734597713241423
18.48067674317697,13.032289507443322,2024-03-29T03:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.814225188844567,-2.389709972977292,127.0,PS_004,14.798079139357357,134.85779013040676,0.10349173523878356
18.38599472079963,13.029305857396238,2024-03-29T04:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.179784166220283,-1.3296074912401419,127.0,PS_004,3.5184930604543965,298.35773751623384,0.05954545488214323
18.248120138741562,13.032292366027832,2024-03-29T04:15:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,16.12916499383087,-1.0143330842912486,127.0,PS_004,16.369764420140875,90.14162765012256,0.006000000052154064
18.004113746849935,13.032292366027832,2024-03-29T04:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,15.83858122004581,-1.333176511854006,127.0,PS_004,-0.7543801308376928,156.55032358987523,0.07876801846883653
17.98711018048331,13.031587415819853,2024-03-29T04:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,15.924870255348777,-1.510181275467597,127.0,PS_004,-4.399684312973989,164.79285730055614,0.03515694202722738
17.776234507300558,13.027802922505508,2024-03-29T05:00:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,15.548081225849359,-1.9736898600849273,127.0,PS_004,-1.8065552094259507,302.05005227826854,0.022794587440147233
17.71928748303875,13.029529132242184,2024-03-29T05:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,15.500000000000002,-1.1013129288242292,127.0,PS_004,-10.363804315311903,315.0962160695492,0.02123027188739178
17.67395616852127,13.030694522909945,2024-03-29T05:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,15.438169809054926,-0.63575575516862,127.0,PS_004,-49.83245521212841,207.6779113305654,0.05441714613773468
17.877511654457383,13.033099546630098,2024-03-29T05:45:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,15.851297736569938,-1.115922446604426,127.0,PS_004,-17.23210688694904,119.64024384227926,0.026719132761192286
17.76653514253851,13.030404196607703,2024-03-29T06:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,16.208608685135744,-0.850944601242938,127.0,PS_004,-34.05475539499957,157.66826323625045,0.01513910776032494
17.6331240732009,13.033881539727961,2024-03-29T06:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,15.889541066115743,-1.0902489730557845,127.0,PS_004,-16.23042989226748,165.87532082991453,0.07278436946962077
17.697662094935044,13.03047388472997,2024-03-29T06:30:00Z,4,4,4,0,4,4,1,4,4,4,0.016016149243567965,,,,,,,,,,16.12288046365578,-0.6761027538988061,127.0,PS_004,-16.272762840587134,307.034425555542,0.023711979170270254
17.83852264389487,13.036220796815098,2024-03-29T06:45:00Z,3,3,3,0,3,3,1,3,3,3,0.038218562114124305,,,,,,,,,,16.980181208299207,0.4081855044787068,127.0,PS_004,155.93710899991362,94.99108981923362,0.009207263720573332
18.0316690958017,13.03229236602783,2024-03-29T07:00:00Z,4,4,4,0,4,4,1,4,4,4,0.09149046747057842,,,,,,,,,,17.51949512175767,0.03984200064957656,127.0,PS_004,-42.979498511641225,274.50325759230685,0.37733232860723825
18.208387266358006,13.035626336163766,2024-03-29T07:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.565574869745568,-0.23458815138025044,127.0,PS_004,-245.4799741961858,159.1288133191203,0.037140013546546814
18.378259026761437,13.040096110636814,2024-03-29T07:30:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,17.700000762939453,-0.5851068165186242,127.0,PS_004,-61.053335265212375,64.95099485236133,0.00888284211951247
18.47451237148449,13.034903440511037,2024-03-29T07:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.43880976139999,-0.9115164372666403,127.0,PS_004,-32.37210566140333,198.86652123701288,0.01742585742085746
18.512567971286238,13.03913890996045,2024-03-29T08:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.44142086690795,-0.5635590481198887,127.0,PS_004,-54.02176203507686,171.77698729849664,0.047096955062671225
18.584317115226845,13.036971092224121,2024-03-29T08:15:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,17.75421162470665,-0.1981445873107254,127.0,PS_004,-43.28178934860221,118.95585493485622,0.22311792731782706
18.558440584156397,13.036766650010568,2024-03-29T08:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.700000762939453,-0.6815514535566888,127.0,PS_004,-33.36179666238277,94.22918877509863,0.012775139721947533
18.467903400136173,13.034733793821912,2024-03-29T08:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,17.35625286867145,-0.723182359025745,127.0,PS_004,0.4984933914695783,195.51449491629,0.022963872435354988
18.473891490842302,13.036350124673069,2024-03-29T09:00:00Z,4,4,4,0,4,4,1,4,4,4,0.11654268838995546,,,,,,,,,,17.431784108650007,-0.06457563757084214,127.0,PS_004,-355.21032744463315,301.6134958486009,0.022867919232832486
18.680378457072006,13.035927808950552,2024-03-29T09:15:00Z,3,3,3,0,3,3,1,3,3,3,1.2306202111768716,,,,,,,,,,18.034912403192155,1.321906618301012,127.0,PS_004,38.37675873688211,151.67615412595845,0.022508773450662385
18.808897305671177,13.037099528302717,2024-03-29T09:30:00Z,4,4,4,0,4,4,1,4,4,4,9.294526903941126,,,,,,,,,,18.200000762939453,8.414735351020477,127.0,PS_004,13.99835490212984,64.39467443586545,0.009049538366654149
19.041097614127757,13.041054703145317,2024-03-29T09:45:00Z,4,4,4,0,4,4,1,4,4,4,27.6196921277192,,,,,,,,,,18.606339299262228,25.135714041276948,127.0,PS_004,12.642962028493837,54.434934287944564,0.00836298553100481
19.302577831819207,13.040505336279761,2024-03-29T10:00:00Z,3,3,3,0,3,3,1,3,3,3,55.61253429382017,,,,,,,,,,19.011926200042016,51.26339349327444,127.0,PS_004,12.422749632516643,74.32276421500514,0.009616620524234534
19.78832862515759,13.041477659445395,2024-03-29T10:15:00Z,4,4,4,0,4,4,1,4,4,4,91.82352047766145,,,,,,,,,,20.114529516188536,85.53218533323866,127.0,PS_004,12.551325249874335,72.11744122343994,0.27552469940764684
20.704856632549525,13.039086730706774,2024-03-29T10:30:00Z,4,4,4,0,4,4,1,4,4,4,178.34612440038566,,,,,,,,,,22.01379176519414,181.00764147430306,127.0,PS_004,12.762618565960148,265.79317836257155,0.05965128875101137
22.05062406388599,13.037740440119396,2024-03-29T10:45:00Z,3,3,3,0,3,3,1,3,3,3,230.36850044211357,,,,,,,,,,23.599781953702216,241.3814775216375,127.0,PS_004,12.718009293283822,307.98141451022656,0.20406125236194478
21.91821717385767,13.03765513357405,2024-03-29T11:00:00Z,4,4,4,0,4,4,1,4,4,4,260.5827869590921,,,,,,,,,,24.05272666649447,262.11476939106103,127.0,PS_004,11.850803652516294,316.98659305484273,0.4780622090023834
22.747863762244293,13.042318344116213,2024-03-29T11:15:00Z,4,4,4,0,4,4,1,4,4,4,329.3136302651745,,,,,,,,,,26.77387890465255,335.7910830171353,127.0,PS_004,12.41382469926039,181.49381481474975,0.34812626173441086
23.763828055446236,13.043244066333742,2024-03-29T11:30:00Z,3,3,3,0,3,3,1,3,3,3,349.7914782409762,,,,,,,,,,31.488048134674475,359.7568857150194,127.0,PS_004,12.351054666486135,309.69576224079555,0.047342680664414966
24.030676763088778,13.045796877236144,2024-03-29T11:45:00Z,4,4,4,0,4,4,1,4,4,4,454.4082336753294,,,,,,,,,,33.8511038053357,486.20355982747674,127.0,PS_004,12.028423969509163,177.62905248101887,0.33832140692703094
24.67387444755054,13.046839747737783,2024-03-29T12:00:00Z,4,4,4,0,4,4,1,4,4,4,522.597670846031,,,,,,,,,,36.230448774383326,570.2969695102528,127.0,PS_004,12.056420345432885,147.16170606345904,0.4182877358014547
25.258121920613785,13.044371451053667,2024-03-29T12:15:00Z,3,3,3,0,3,3,1,3,3,3,611.1797481391231,,,,,,,,,,40.135320104654895,658.1855007889218,127.0,PS_004,11.94716048493404,261.4646093644638,0.5670534090993907
26.04411461688268,13.048647918431879,2024-03-29T12:30:00Z,4,4,4,0,4,4,1,4,4,4,506.8955277448769,,,,,,,,,,41.740134136396264,529.882655445718,127.0,PS_004,11.694538522111774,261.3870262075868,0.4691539895313886
26.040878602038763,13.049060401984773,2024-03-29T12:45:00Z,4,4,4,0,4,4,1,4,4,4,605.7180364725806,,,,,,,,,,42.05854908085706,632.7267823362814,127.0,PS_004,11.244380840663421,225.15158118353958,0.5030514488751886
26.82845819383383,13.051308080803244,2024-03-29T13:00:00Z,4,4,4,0,4,4,1,4,4,4,558.4835575204252,,,,,,,,,,44.14709791233378,576.1344741391251,127.0,PS_004,11.414229081593588,99.75399999896827,1.5266647675605636
27.29394590388028,13.04858685150864,2024-03-29T13:15:00Z,3,3,3,0,3,3,1,3,3,3,501.9431075821932,,,,,,,,,,42.87740391052429,501.59202184818866,127.0,PS_004,10.858294749659922,119.84905711119076,0.8472401435489616
27.084787025373675,13.047664642333984,2024-03-29T13:30:00Z,4,4,4,0,4,4,1,4,4,4,398.21269017820026,,,,,,,,,,40.4652821221098,383.06005337039954,127.0,PS_004,10.741628741345531,114.5898556225011,1.3846261271091507
26.841885918034603,13.045167266394964,2024-03-29T13:45:00Z,4,4,4,0,4,4,1,4,4,4,367.2547973322262,,,,,,,,,,38.677396837711406,353.141903633448,127.0,PS_004,10.470546992144708,137.34210805806333,0.5330586882848858
26.192143216799995,13.04231834411621,2024-03-29T14:00:00Z,3,3,3,0,3,3,1,3,3,3,435.185612978698,,,,,,,,,,37.851766373606324,429.3334056630797,127.0,PS_004,10.485945846609434,159.28288255886469,1.0898907026827582
27.03266526613932,13.04462967534785,2024-03-29T14:15:00Z,4,4,4,0,4,4,1,4,4,4,515.6571498957201,,,,,,,,,,40.40506043285223,518.9817311348755,127.0,PS_004,10.64952236937779,107.28020777097534,1.2834253216917615
26.98765994392271,13.043030905571374,2024-03-29T14:30:00Z,4,4,4,0,4,4,1,4,4,4,409.1892426775522,,,,,,,,,,41.30301625454335,410.4763921354816,127.0,PS_004,10.358893298162617,111.539499756362,1.040764276546201
27.615341151273128,13.043181041020661,2024-03-29T14:45:00Z,3,3,3,0,3,3,1,3,3,3,705.7239259903592,,,,,,,,,,42.98690893570481,734.5552999692893,127.0,PS_004,9.990389194196958,79.45516599767714,1.508472867010548
27.091559664302412,13.042318344116211,2024-03-29T15:00:00Z,4,4,4,0,4,4,1,4,4,4,547.8134834476124,,,,,,,,,,41.93642645217967,553.0300567862677,127.0,PS_004,9.839797987892814,153.2135736770754,1.4777750884469252
28.017803669622445,13.043070400463247,2024-03-29T15:15:00Z,4,4,4,0,4,4,1,4,4,4,1029.606877338393,,,,,,,,,,49.291829115730344,1137.673571509557,127.0,PS_004,8.742966966194095,214.89668802199776,1.7950528044996275
29.33689165587542,13.046625274164118,2024-03-29T15:30:00Z,3,3,3,0,3,3,1,3,3,3,562.6073754928669,,,,,,,,,,51.417964331256506,571.17926338819,127.0,PS_004,10.620500656282182,107.38665282960685,1.011491022965057
27.01960553231581,13.037819733814695,2024-03-29T15:45:00Z,4,4,4,0,4,4,1,4,4,4,396.11068849969865,,,,,,,,,,39.89136288978155,381.50517654947515,127.0,PS_004,11.464318186846254,324.7362912407696,0.9807162153844872
26.95921316264294,13.038144013306288,2024-03-29T16:00:00Z,4,4,4,0,4,4,1,4,4,4,314.757195860018,,,,,,,,,,36.991702584860185,291.4812265269582,127.0,PS_004,12.166433709760003,111.82636322412549,1.6994366537319123
26.833238978569693,13.033030780680567,2024-03-29T16:15:00Z,4,4,4,0,4,4,1,4,4,4,321.9869054372997,,,,,,,,,,35.21943065239362,301.2726802219621,127.0,PS_004,12.052883886157874,301.46588919607,0.5952952425872294
27.17526873381672,13.033262143389049,2024-03-29T16:30:00Z,3,3,3,0,3,3,1,3,3,3,474.5703270548864,,,,,,,,,,36.667193615646944,475.04498621792845,127.0,PS_004,10.518948977043205,255.51756823678434,1.2375695791109447
27.647260271595155,13.034092829177926,2024-03-29T16:45:00Z,4,4,4,0,4,4,1,4,4,4,452.3482518557499,,,,,,,,,,40.61468079765154,474.2387921066187,127.0,PS_004,10.010831338387561,190.5221158001067,1.469440536081225
28.30684412957901,13.034743811485358,2024-03-29T17:00:00Z,4,4,4,0,4,4,1,4,4,4,938.8669653994871,,,,,,,,,,45.53753083886453,998.9076307152636,127.0,PS_004,7.835508739937117,271.98940852853224,1.4390895751790884
28.2036217565665,13.036971092224121,2024-03-29T17:15:00Z,3,3,3,0,3,3,1,3,3,3,406.2958853362235,,,,,,,,,,45.2605991698272,401.8733873945728,127.0,PS_004,10.545358078936983,291.5612166634618,1.5862686289861754
28.032839018237503,13.036225065060654,2024-03-29T17:30:00Z,4,4,4,0,4,4,1,4,4,4,621.9024950293277,,,,,,,,,,39.86892887123623,665.2355255149969,127.0,PS_004,9.011006824661186,207.03871772533978,0.6112248307158866
28.476777853430775,13.036230684303172,2024-03-29T17:45:00Z,4,4,4,0,4,4,1,4,4,4,380.2418274668643,,,,,,,,,,39.97103121929075,374.6886374959435,127.0,PS_004,10.620676853947828,301.9639241141461,1.0461835523893919
29.199078432047507,13.036178768286335,2024-03-29T18:00:00Z,3,3,3,0,3,3,1,3,3,3,395.5063391208704,,,,,,,,,,46.50126330207498,393.0372409753514,127.0,PS_004,9.70649190325546,132.91859367946967,0.39032008895968345
27.607123454401115,13.032292366027832,2024-03-29T18:15:00Z,4,4,4,0,4,4,1,4,4,4,249.94272156773982,,,,,,,,,,38.09282556673724,244.0489653723584,127.0,PS_004,11.255993226162229,333.14161887869847,1.040915922259196
27.45097390393251,13.027715771537565,2024-03-29T18:30:00Z,4,4,4,0,4,4,1,4,4,4,222.09504666754296,,,,,,,,,,34.2453855263596,210.84062123967365,127.0,PS_004,11.280057422430309,180.0281986270038,1.162392929264407
28.13390714760189,13.032292366027832,2024-03-29T18:45:00Z,3,3,3,0,3,3,1,3,3,3,428.28078516189214,,,,,,,,,,36.549340358192865,444.24430646897576,127.0,PS_004,8.901389465962643,286.18965277516344,1.1616697092513197
27.721666460137296,13.032292366027836,2024-03-29T19:00:00Z,816,816,816,0,816,816,1,816,816,816,272.8969652199729,,,,,,,,,,37.58572519926608,273.1383896966853,127.0,PS_004,9.419582874257465,271.38777949605793,1.5813749864116822
27.914372284422562,13.03299591346506,2024-03-29T19:15:00Z,1616,1616,1616,0,1616,1616,1,1616,1616,1616,254.50278609874405,,,,,,,,,,35.446562860759194,253.08016902733144,127.0,PS_004,10.013733153872774,137.1276589403232,1.5740195659807756
27.682365836940072,13.031451081543922,2024-03-29T19:30:00Z,1612,1612,1612,0,1612,1612,1,1612,1612,1612,209.52050692070478,,,,,,,,,,33.87883495230211,208.53872219345047,127.0,PS_004,9.974497470305757,74.06042861584403,0.6619236490950697
28.867271363928648,13.029657132233192,2024-03-29T19:45:00Z,1204,1204,1204,0,1204,1204,1,1204,1204,1204,314.68813987886966,,,,,,,,,,35.42738516539744,341.35054867033966,127.0,PS_004,8.186474893935708,227.40555184059107,0.5967450297388581
29.366019295182987,13.03229236602783,2024-03-29T20:00:00Z,1606,1606,1606,0,1606,1606,1,1606,1606,1606,244.6702071093569,,,,,,,,,,37.40821307005288,279.6753776495482,127.0,PS_004,7.257151466388678,117.31757083804152,0.9124139624852857
29.753983808784284,13.034508707732634,2024-03-29T20:15:00Z,1611,1611,1611,0,1611,1611,1,1611,1611,1611,171.9893510343494,,,,,,,,,,35.24646147573403,197.30146899119293,127.0,PS_004,7.578349839241008,79.02614238573103,1.0936923437406516
29.770440580313362,13.032981841379833,2024-03-29T20:30:00Z,1211,1211,1211,0,1211,1211,1,1211,1211,1211,117.493022216554,,,,,,,,,,32.797493278398356,134.7996979356477,127.0,PS_004,7.391536322207949,48.00761217436037,0.41237402752424684
29.113839525374487,13.031447293268775,2024-03-29T20:45:00Z,1609,1609,1609,0,1609,1609,1,1609,1609,1609,59.85150230342505,,,,,,,,,,29.663138520730747,69.8724698068139,127.0,PS_004,5.562044616738582,94.22215455150562,0.1571837947480189
26.557081580331573,13.02694606781006,2024-03-29T21:00:00Z,1602,1602,1602,0,1602,1602,1,1602,1602,1602,14.27233425477709,,,,,,,,,,25.91756598832921,10.421086384622082,127.0,PS_004,-35.31453701613752,326.24139385571266,0.04399999976158142
24.528401585819964,13.02694606781006,2024-03-29T21:15:00Z,1212,1212,1212,0,1212,1212,1,1212,1212,1212,0.0,,,,,,,,,,22.521901890029312,-2.673279984103441,127.0,PS_004,183.94562307030523,318.2533305788915,0.04125444257290665
23.328445286460063,13.02562317276143,2024-03-29T21:30:00Z,1600,1600,1600,0,1600,1600,1,1600,1600,1600,0.0,,,,,,,,,,20.746793466018804,-3.9510006752550333,127.0,PS_004,45.46763237974116,227.88287457038152,0.022799191245463722
22.720137748330878,13.021600723266605,2024-03-29T21:45:00Z,1598,1598,1598,0,1598,1598,1,1598,1598,1598,0.0,,,,,,,,,,19.830708185510588,-3.2254865524861565,127.0,PS_004,43.4977089082621,308.8216042927011,0.09070052100994293
22.049788929886404,13.021600723266603,2024-03-29T22:00:00Z,1197,1197,1197,0,1197,1197,1,1197,1197,1197,0.0,,,,,,,,,,19.249906214944676,-2.3151238222658526,127.0,PS_004,26.232176847468246,339.15496239475476,0.032660278541403104
21.692570430261394,13.025539775278236,2024-03-29T22:15:00Z,1596,1596,1596,0,1596,1596,1,1596,1596,1596,0.0,,,,,,,,,,18.79334712620401,-1.4886752208962526,127.0,PS_004,21.65668050008111,356.77579433515774,0.023819995525495245
21.308726876159295,13.021600723266602,2024-03-29T22:30:00Z,1199,1199,1199,0,1199,1199,1,1199,1199,1199,0.0,,,,,,,,,,18.580961623779856,-1.235162940440946,127.0,PS_004,33.94520658391404,324.87359820904913,0.2751611382019546
22.85050807955372,13.02549071971299,2024-03-29T22:45:00Z,1609,1609,1609,0,1609,1609,1,1609,1609,1609,0.09632074769820045,,,,,,,,,,19.85459444398411,-0.7176866974497467,127.0,PS_004,-16.22613374138302,289.247228181588,1.1055196275371086
22.664717617034142,13.022586398331361,2024-03-29T23:00:00Z,1192,1192,1192,0,1192,1192,1,1192,1192,1192,0.0,,,,,,,,,,20.100000381469727,-1.8282252539568624,127.0,PS_004,-2.664656563363284,278.15269108262777,0.3906103421859141
22.384460695272388,13.026193267489456,2024-03-29T23:15:00Z,1595,1595,1595,0,1595,1595,1,1595,1595,1595,0.0,,,,,,,,,,19.932497849525532,-2.220909731562108,127.0,PS_004,3.729989207691268,278.69179419521777,0.6847266807329575
22.277190288599808,13.026946067810059,2024-03-29T23:30:00Z,1587,1587,1587,0,1587,1587,1,1587,1587,1587,0.0,,,,,,,,,,19.847948617597634,-2.2127834881964508,127.0,PS_004,3.4258389681246215,240.17574071007814,1.4776204525801184
22.08054824633979,13.027712446138183,2024-03-29T23:45:00Z,1203,1203,1203,0,1203,1203,1,1203,1203,1203,0.0,,,,,,,,,,19.500000000000004,-2.193595934592653,127.0,PS_004,2.6410982778133207,282.10596032855733,0.23761494355252383
21.855377597058617,13.026951233853543,2024-03-30T00:00:00Z,796,796,796,0,796,796,1,796,796,796,0.0,,,,,,,,,,19.364019160268107,-2.3963311826769016,127.0,PS_004,5.425585475914465,279.1623283656258,0.026000000536441806
21.636697431423347,13.027795278858536,2024-03-30T00:15:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,18.960332928988546,-2.3198726120417925,127.0,PS_004,11.12356231670376,263.3597969816223,0.22983114964216728
21.49592062904108,13.028598453224332,2024-03-30T00:30:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,18.700000762939453,-1.8783095081426338,127.0,PS_004,-0.7739412348121524,279.08035884819776,0.051930586959407894
21.449628834092138,13.028461298771527,2024-03-30T00:45:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,18.73702372993364,-1.698378286470344,127.0,PS_004,-4.441660498092176,298.7270481790731,0.17147648358071607
21.240515009302392,13.02771088946055,2024-03-30T01:00:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,18.500000000000004,-1.7223612960417378,127.0,PS_004,3.572068239941059,306.044399357,0.1655506158727129
21.08481022155459,13.026946067810059,2024-03-30T01:15:00Z,3,3,3,0,3,3,1,3,3,3,0.0,,,,,,,,,,18.66647667395697,-1.2361851196667395,127.0,PS_004,-4.027693244285461,292.5201344637816,0.36172723501601073
20.88046245181486,13.031173684979354,2024-03-30T01:30:00Z,4,4,4,0,4,4,1,4,4,4,0.0,,,,,,,,,,18.668719447807433,-1.4673044149389973,127.0,PS_004,2.2448867271955697,161.2665684226899,0.4580737887775965
