date,PVSimulator-0.PVPanel_0-irradiance,PVSimulator-0.PVPanel_1-irradiance,PVSimulator-0.PVPanel_2-irradiance,PVSimulator-0.PVPanel_3-irradiance,PVSimulator-0.PVPanel_4-irradiance,PVSimulator-0.PVPanel_5-irradiance,PVSimulator-0.PVPanel_0-P_dc,PVSimulator-0.PVPanel_1-P_dc,PVSimulator-0.PVPanel_2-P_dc,PVSimulator-0.PVPanel_3-P_dc,PVSimulator-0.PVPanel_4-P_dc,PVSimulator-0.PVPanel_5-P_dc,PVSimulator-0.PVPanel_0-temperature,PVSimulator-0.PVPanel_1-temperature,PVSimulator-0.PVPanel_2-temperature,PVSimulator-0.PVPanel_3-temperature,PVSimulator-0.PVPanel_4-temperature,PVSimulator-0.PVPanel_5-temperature,InverterSim-0.Inverter_0-P_ac,InverterSim-0.Inverter_1-P_ac,InverterSim-0.Inverter_2-P_ac,InverterSim-0.Inverter_3-P_ac,InverterSim-0.Inverter_4-P_ac,InverterSim-0.Inverter_5-P_ac,InverterSim-0.Inverter_0-Q_ac,InverterSim-0.Inverter_1-Q_ac,InverterSim-0.Inverter_2-Q_ac,InverterSim-0.Inverter_3-Q_ac,InverterSim-0.Inverter_4-Q_ac,InverterSim-0.Inverter_5-Q_ac,DSS-0.PVSystem-pv-Q_meas,DSS-0.PVSystem-pv-2-Q_meas,DSS-0.PVSystem-pv-3-Q_meas,DSS-0.PVSystem-pv-4-Q_meas,DSS-0.PVSystem-pv-5-Q_meas,DSS-0.PVSystem-pv-6-Q_meas,DSS-0.PVSystem-pv-P_meas,DSS-0.PVSystem-pv-2-P_meas,DSS-0.PVSystem-pv-3-P_meas,DSS-0.PVSystem-pv-4-P_meas,DSS-0.PVSystem-pv-5-P_meas,DSS-0.PVSystem-pv-6-P_meas,DSS-0.PVSystem-pv-P3,DSS-0.PVSystem-pv-2-P3,DSS-0.PVSystem-pv-3-P3,DSS-0.PVSystem-pv-4-P3,DSS-0.PVSystem-pv-5-P3,DSS-0.PVSystem-pv-6-P3,DSS-0.PVSystem-pv-P1,DSS-0.PVSystem-pv-2-P1,DSS-0.PVSystem-pv-3-P1,DSS-0.PVSystem-pv-4-P1,DSS-0.PVSystem-pv-5-P1,DSS-0.PVSystem-pv-6-P1,DSS-0.PVSystem-pv-P2,DSS-0.PVSystem-pv-2-P2,DSS-0.PVSystem-pv-3-P2,DSS-0.PVSystem-pv-4-P2,DSS-0.PVSystem-pv-5-P2,DSS-0.PVSystem-pv-6-P2,DSS-0.PVSystem-pv-Q3,DSS-0.PVSystem-pv-2-Q3,DSS-0.PVSystem-pv-3-Q3,DSS-0.PVSystem-pv-4-Q3,DSS-0.PVSystem-pv-5-Q3,DSS-0.PVSystem-pv-6-Q3,DSS-0.PVSystem-pv-Q1,DSS-0.PVSystem-pv-2-Q1,DSS-0.PVSystem-pv-3-Q1,DSS-0.PVSystem-pv-4-Q1,DSS-0.PVSystem-pv-5-Q1,DSS-0.PVSystem-pv-6-Q1,DSS-0.PVSystem-pv-Q2,DSS-0.PVSystem-pv-2-Q2,DSS-0.PVSystem-pv-3-Q2,DSS-0.PVSystem-pv-4-Q2,DSS-0.PVSystem-pv-5-Q2,DSS-0.PVSystem-pv-6-Q2,DSS-0.Bus-650-V3_pu,DSS-0.Bus-680-V3_pu,DSS-0.Bus-611-V3_pu,DSS-0.Bus-650-V2_pu,DSS-0.Bus-680-V2_pu,DSS-0.Bus-611-V2_pu,DSS-0.Bus-650-V1_pu,DSS-0.Bus-680-V1_pu,DSS-0.Bus-611-V1_pu,DSS-0.Line-650632-I2_ang,DSS-0.Line-671680-I2_ang,DSS-0.Line-684611-I2_ang,DSS-0.Line-650632-P2_w,DSS-0.Line-671680-P2_w,DSS-0.Line-684611-P2_w,DSS-0.Line-650632-Q3_var,DSS-0.Line-671680-Q3_var,DSS-0.Line-684611-Q3_var,DSS-0.Line-650632-P1_w,DSS-0.Line-671680-P1_w,DSS-0.Line-684611-P1_w,DSS-0.Line-650632-I3_A,DSS-0.Line-671680-I3_A,DSS-0.Line-684611-I3_A,DSS-0.Line-650632-Q1_var,DSS-0.Line-671680-Q1_var,DSS-0.Line-684611-Q1_var,DSS-0.Line-650632-I1_ang,DSS-0.Line-671680-I1_ang,DSS-0.Line-684611-I1_ang,DSS-0.Line-650632-P3_w,DSS-0.Line-671680-P3_w,DSS-0.Line-684611-P3_w,DSS-0.Line-650632-I2_A,DSS-0.Line-671680-I2_A,DSS-0.Line-684611-I2_A,DSS-0.Line-650632-Q2_var,DSS-0.Line-671680-Q2_var,DSS-0.Line-684611-Q2_var,DSS-0.Line-650632-I3_ang,DSS-0.Line-671680-I3_ang,DSS-0.Line-684611-I3_ang,DSS-0.Line-650632-I1_A,DSS-0.Line-671680-I1_A,DSS-0.Line-684611-I1_A
2026-01-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0001242439694007,1.0085621496813715,1.0077078582596932,1.0001279694248284,1.0146460029926716,0.0,1.0001119370545803,1.0081480335679804,0.0,-61.17997797190144,-30.33834185661583,0.0,94.4677949353754,4.112217342803315e-06,0.0,-167.26944287766406,-0.001427890659188694,0.0,146.03774476213033,-1.9046648750822085e-06,91.87609561228071,114.98702826728952,0.0005894678306526579,0.0,-108.97302076604271,-0.0014196629130093779,-58.37961516459547,36.72743532650482,89.18123545124043,150.9810581692776,219.79774983580353,-2.207541530928281e-06,0.0,75.966575284114,0.0005916401811435762,0.0,-156.12286841517147,-0.0014417937580404564,0.0,157.26767338093424,-151.25726931276262,0.0,75.85822959066434,0.0005863117839050069,44.957137799669816
2026-01-01 04:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.000126862596454,1.010274049370111,1.0094909448100007,1.000129299766564,1.0142821569567337,0.0,1.0001142175122584,1.0087610258966238,0.0,-58.39684059646284,-30.321982772488127,0.0,86.10698241758175,3.6353798467300136e-06,0.0,-180.24882201274855,-0.001432060507611208,0.0,133.41666838376108,-1.2210400505023867e-06,90.3187718080084,113.47788165223187,0.0005901876139364671,0.0,-117.07212030669687,-0.0014215492038160374,-59.47405955131214,41.26403534299523,89.22382189297113,151.94751063022167,204.47915122446787,-2.4143183567588712e-06,0.0,75.38069954658637,0.000591644214578582,0.0,-159.28778937169878,-0.0014412878425809899,0.0,161.39238471643452,-151.21462329695458,0.0,73.8948188054561,0.0005867337418341007,44.58530702908525
2026-01-01 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.000129454850919,1.0119620679505112,1.0112435307657772,1.000130631041252,1.013916945420838,0.0,1.0001164815478367,1.0093851526961442,0.0,-55.576160706883485,-30.305507550212344,0.0,77.73979582947051,3.171981340402197e-06,0.0,-193.094336639969,-0.0014361789648177018,0.0,120.79069335985606,-5.409474671525145e-07,88.92425597685785,112.58622726939767,0.0005908977814076858,0.0,-125.13615383502375,-0.0014234541525000618,-60.48615123882459,46.009729754004105,89.26634322496551,152.83963174263786,189.350208894406,-2.6310249498576743e-06,0.0,74.97104259670961,0.0005916483018592964,0.0,-162.44467784179096,-0.0014407799243701237,0.0,165.55719519905804,-151.1728765484525,0.0,72.40612915530137,0.0005871565433144094,44.26417434957393
2026-01-01 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0001321513282784,1.0138962581868438,1.0132428759457113,1.0001321508329701,1.0131134737742586,0.0,1.0001191888069016,1.010554105573704,0.0,-52.7406784970326,-30.28847258215684,0.0,69.36097492385653,2.7221958240597476e-06,0.0,-207.0128485117044,-0.0014408004155609362,0.0,103.83712526875135,4.906232015137215e-07,87.5465185141063,112.17066318788366,0.0005916688257835948,0.0,-134.69974012608796,-0.0014266822603668564,-61.54096857383873,52.36972715354889,89.3349053841826,153.7410150698273,172.47126870702837,-3.212799762481122e-06,0.0,74.7035987414032,0.0005915671362757393,0.0,-165.49915954212787,-0.0014394416049191773,0.0,170.19733744957708,-151.13037462006392,0.0,70.80439074089252,0.0005878073582813647,43.95921627288806
2026-01-01 04:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0001348380410504,1.0158279808997928,1.0152398272518812,1.0001336684611475,1.0123111834717944,0.0,1.0001218832208587,1.0117195002060626,0.0,-49.89096323945596,-30.271476955975313,0.0,60.97675205741929,2.2711835555241365e-06,0.0,-220.88737835531182,-0.0014454214172289687,0.0,86.87908950149202,1.5241255500728913e-06,86.1617444948464,112.48488259741877,0.0005924382826538811,0.0,-144.19009101326608,-0.001429902216369321,-62.59936755305851,58.92743716601563,89.40343166712518,154.6547611067651,155.61941319596352,-3.795309174090988e-06,0.0,74.61677960494794,0.0005914862097644013,0.0,-168.5469986277406,-0.0014381057212070533,0.0,174.8312104858846,-151.08802891425177,0.0,70.0814833888125,0.0005884556913194769,43.664568770516226
2026-01-01 04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.000135972489601,1.0168897866844173,1.0163378404230243,1.0001341774400976,1.0110927191539147,0.0,1.0001238667184367,1.01288151795799,0.0,-49.62656716031022,-30.274923775374884,0.0,59.68802882863831,2.0805029424559863e-06,0.0,-227.71439046892618,-0.00144777324073724,0.0,74.45571027098164,2.4662795904282153e-06,85.38740789373031,112.83377956213897,0.0005927834971111078,0.0,-152.36842970643616,-0.0014328660722038482,-63.18770962175102,63.9551081881229,89.45532244005157,155.14316928179272,146.99898722105817,-4.5467807967062294e-06,0.0,73.984069710924,0.0005911795593387233,0.0,-167.39507260924637,-0.0014356303589339264,0.0,177.1528524262262,-151.0722982453474,0.0,70.59994163868929,0.0005889994624804363,43.504913435921985
2026-01-01 05:00:00,0.0004182600307717,0.0004182600307717,0.0004182600307717,0.0004182600307717,0.0004182600307717,0.0004182600307717,0.33460802461736,0.33460802461736,0.33460802461736,0.33460802461736,0.33460802461736,0.33460802461736,25.0,25.0,25.0,25.0,25.0,25.0,0.2877629011709296,0.2877629011709296,0.2877629011709296,0.2877629011709296,0.2877629011709296,0.2877629011709296,0.0,0.0,0.0,0.0,0.0,0.0,2.3539818602530406e-06,1.5302887961609058e-06,1.52993279459801e-06,-1.5751481490582365e-06,2.8041409803734043e-06,4.717920632797856e-06,0.722133477457752,0.28776412293322534,0.287764122966863,0.2877609055108424,0.28776941624030244,0.28776350078430557,0.24200547817490703,0.09592280314249074,0.0959228024340685,-0.0,-0.0,-0.0,0.24064416158930738,0.09592121369605026,0.09592121399922635,0.2877609055108424,0.28776941624030244,0.28776350078430557,0.2394838376935376,0.09592010609468435,0.09592010653356814,-0.0,-0.0,-0.0,1.1250145298049575e-06,8.146275971299133e-07,8.141706313722352e-07,-0.0,-0.0,-0.0,2.5644129388241454e-06,1.557127334372299e-06,1.55619026635756e-06,-1.5751481490582365e-06,2.8041409803734043e-06,4.717920632797856e-06,-1.3354456083760625e-06,-8.414661353413067e-07,-8.404281031317851e-07,-0.0,-0.0,-0.0,1.0001371391778724,1.017980886884462,1.017472796814987,1.000134718258765,1.009875121839016,0.0,1.0001258737818612,1.0140538787262916,0.0,-49.13478553577155,58.94265695355296,0.0,57.67632335883974,-0.09591732829764266,0.0,-234.56389815633986,-0.0014499856326126307,0.0,61.31627843276116,-0.09591797179616321,84.32753308793987,113.2245576996889,0.03924024761947079,0.0,-160.49976734208968,-0.0014356559575336918,-63.78311084778636,69.08939520523688,178.78871558817698,155.7334210041472,137.6675981106922,-0.09592993720389963,0.0,73.25638822977659,0.039549888729977015,0.0,-166.24984532015958,-0.0014330010235947697,0.0,179.5878328454896,-62.12903804413788,0.0,71.5265387170558,0.03938721251050352,43.2560530037919
2026-01-01 05:05:00,0.005940999620773,0.005940999620773,0.005940999620773,0.005940999620773,0.005940999620773,0.005940999620773,4.7527996966184,4.7527996966184,4.7527996966184,4.7527996966184,4.7527996966184,4.7527996966184,25.0,25.0,25.0,25.0,25.0,25.0,4.087407739091825,4.087407739091825,4.087407739091825,4.087407739091825,4.087407739091825,4.087407739091825,0.0,0.0,0.0,0.0,0.0,0.0,4.601539962005852e-06,1.6677804791251923e-06,1.7246703369764305e-06,-1.4289983466142076e-05,8.530118851240332e-06,2.1683596999572786e-05,10.264325508360484,4.0874062740341595,4.0874063139780255,4.087388352983286,4.087434692294067,4.087404191452702,3.4408476202151754,1.3624762983538132,1.3624762030861326,-0.0,-0.0,-0.0,3.4235457113260455,1.3624685747459806,1.3624686418619152,4.087388352983286,4.087434692294067,4.087404191452702,3.3999321768192625,1.3624614009343659,1.362461469029978,-0.0,-0.0,-0.0,2.25657815485647e-06,2.1991826764633515e-06,2.160488575782438e-06,-0.0,-0.0,-0.0,1.4647430090145797e-05,7.280076988195994e-06,7.176066681914506e-06,-1.4289983466142076e-05,8.530118851240332e-06,2.1683596999572786e-05,-1.2302468282996415e-05,-7.811479185534153e-06,-7.611884920720514e-06,-0.0,-0.0,-0.0,1.0001366436856447,1.0183161259031068,1.017975569322673,1.000133987376262,1.0084245324437695,0.0,1.000126351745111,1.014382619586159,0.0,-49.74254799770767,59.71067165232643,0.0,57.44096312184798,-1.3624474020123576,0.0,-232.3479296859559,-0.0014138668654854883,0.0,52.37984640112514,-1.3624484270112802,78.82637290159325,111.20322502602039,0.5570805341882283,0.0,-161.73428984089878,-0.0014031056314491419,-64.69169829111495,72.05277073433032,179.65784790462524,158.00548267842785,131.7929659556433,-1.3624760692378142,0.0,70.79673930482156,0.562529531991379,0.0,-160.06735287024867,-0.001393562633260558,0.0,-179.56588608095683,-61.32522317000958,0.0,70.77351087368118,0.5592303276658754,41.70092808856849
2026-01-01 05:10:00,0.0098291107231325,0.0098291107231325,0.0098291107231325,0.0098291107231325,0.0098291107231325,0.0098291107231325,7.863288578506,7.863288578506,7.863288578506,7.863288578506,7.863288578506,7.863288578506,25.0,25.0,25.0,25.0,25.0,25.0,6.76242817751516,6.76242817751516,6.76242817751516,6.76242817751516,6.76242817751516,6.76242817751516,0.0,0.0,0.0,0.0,0.0,0.0,-9.534616951247799e-06,-8.520451031746034e-06,-8.316579958687953e-06,-1.9145332018979388e-05,-1.2766181756433071e-05,1.9804636372782624e-05,16.989523786307174,6.76241385698965,6.762413975953878,6.762395467921245,6.762431866774272,6.762425088061635,5.696245876728136,2.2541427591826735,2.2541425197016127,-0.0,-0.0,-0.0,5.672076620789587,2.254142522973077,2.254142673777668,6.762395467921245,6.762431866774272,6.762425088061635,5.621201288789449,2.2541285748338997,2.2541287824745977,-0.0,-0.0,-0.0,-7.396008124487707e-06,-4.625550585615202e-06,-4.655188404854016e-06,-0.0,-0.0,-0.0,1.4921693180633966e-05,6.936505105340274e-06,6.642973939591457e-06,-1.9145332018979388e-05,-1.2766181756433071e-05,1.9804636372782624e-05,-1.7060302007394058e-05,-1.0831405551471107e-05,-1.0304365493425394e-05,-0.0,-0.0,-0.0,1.000135895224762,1.0184195684156883,1.0181765640017866,1.000133146046109,1.0069650953315974,0.0,1.0001266384707272,1.014718813057003,0.0,-51.31051549438032,59.70361498037931,0.0,60.0129564547843,-2.2541005717269686,0.0,-229.44512257472303,-0.0013502961571957713,0.0,46.27090542021357,-2.254095610708137,75.4683764571163,109.74223176345552,0.921559098355254,0.0,-162.90173821011444,-0.0013460842589222946,-65.05735010650632,74.14131504956137,179.7403226592956,159.3741054445757,129.79660076280723,-2.2541127298650876,0.0,68.75036112986598,0.932027416918946,0.0,-153.8558826798457,-0.001326742534634377,0.0,-179.4996823468232,-61.320549451671134,0.0,70.49908698619367,0.9249156217256084,40.7401073333154
2026-01-01 05:15:00,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,25.0,25.0,25.0,25.0,25.0,25.0,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,0.0,0.0,0.0,0.0,0.0,0.0,1.3951716503668443e-05,9.139386864632114e-06,9.036538741796108e-06,1.0336050477235403e-06,1.9547027758108015e-05,7.598968188847976e-06,17.359603027997846,6.906320846400851,6.906320835277528,6.906317634337003,6.906332542597981,6.9063147359012635,5.82005324366853,2.302109452431795,2.302109347312332,-0.0,-0.0,-0.0,5.797869307332401,2.302105886043472,2.3021058803752097,6.906317634337003,6.906332542597981,6.9063147359012635,5.7416804769969145,2.302105507925584,2.302105607589986,-0.0,-0.0,-0.0,8.257166363819124e-06,6.049568933917726e-06,6.035981268496471e-06,-0.0,-0.0,-0.0,4.287581446276611e-06,2.898620620641168e-06,2.6921248302897993e-06,1.0336050477235403e-06,1.9547027758108015e-05,7.598968188847976e-06,1.4069686935727076e-06,1.9119731007322116e-07,3.084326430098372e-07,-0.0,-0.0,-0.0,1.0001365265377202,1.0186253450560245,1.018413064667518,1.0001338795255508,1.0067646484425543,0.0,1.0001274358962862,1.0152534534716338,0.0,-49.470536977654696,59.71451353213698,0.0,55.214288855570054,-2.302093307634439,0.0,-231.6607041947815,-0.0013461276565790285,0.0,41.06192774358682,-2.302059683517,74.64972444178656,109.8299928061875,0.9409819340552042,0.0,-166.55603307542708,-0.0013437480816680908,-65.42365986234297,76.14888007550357,179.76459034691857,159.84129485917694,126.24130270799164,-2.3020848722056573,0.0,68.96532902751797,0.9520611362229138,0.0,-156.19044550590317,-0.0013219234026347522,0.0,-178.59064733513318,-61.3215819248354,0.0,71.41371742207647,0.9440994784217572,40.5769154387131
2026-01-01 05:20:00,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,25.0,25.0,25.0,25.0,25.0,25.0,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,0.0,0.0,0.0,0.0,0.0,0.0,6.910143867575158e-06,4.272294425042844e-06,4.1915601030053656e-06,2.8942161084160035e-06,7.4109726201641025e-06,-1.305415834387702e-06,17.36732761538391,6.906316133199905,6.906316127273071,6.90631690578933,6.906312423746201,6.906315316966645,5.821671469184272,2.3021040046620427,2.302103907242382,-0.0,-0.0,-0.0,5.803260465034671,2.3021060294118647,2.3021059940025808,6.90631690578933,6.906312423746201,6.906315316966645,5.742395681164967,2.3021060991259974,2.3021062260281075,-0.0,-0.0,-0.0,3.253119853525277e-06,2.368709686152215e-06,2.4164176837757625e-06,-0.0,-0.0,-0.0,6.459978840247516e-07,6.240669710422253e-08,-1.7386666192908963e-07,2.8942161084160035e-06,7.4109726201641025e-06,-1.305415834387702e-06,3.0110261300251295e-06,1.8411780417864065e-06,1.9490090811586926e-06,-0.0,-0.0,-0.0,1.0001370100838889,1.0186752901883749,1.0184433215701518,1.0001346165592933,1.0065517871068697,0.0,1.0001281500951942,1.015859836347191,0.0,-47.75840397960632,59.72817495624311,0.0,50.7615063661545,-2.3020943474818707,0.0,-233.20777917885562,-0.001346395877390023,0.0,36.22343466335348,-2.30205983269163,75.17231524505777,110.00510388582848,0.9409313920023302,0.0,-170.21466898527817,-0.0013454264984826905,-65.18360680820857,77.98427173139133,179.78494077828722,159.5277178764259,124.25740840746381,-2.302074104516558,0.0,69.29066993967774,0.9522629219324302,0.0,-158.51482244002912,-0.0013215082119538693,0.0,-178.05237622876666,-61.332659596561896,0.0,72.44746137890519,0.9435359682050333,40.67186214732207
2026-01-01 05:25:00,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,25.0,25.0,25.0,25.0,25.0,25.0,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,0.0,0.0,0.0,0.0,0.0,0.0,1.2430580689240856e-05,9.113618663588064e-06,9.013038614597236e-06,-2.748188227542414e-06,2.9205580129200824e-05,4.511541684212972e-06,17.37571935419249,6.906320585919591,6.906320568578071,6.906316357321364,6.906342933812457,6.906304733962367,5.824537927436026,2.302112288829069,2.3021122151017215,-0.0,-0.0,-0.0,5.804634983618994,2.302102314761987,2.302102349309796,6.906316357321364,6.906342933812457,6.906304733962367,5.74654644313747,2.302105982328536,2.3021060041665535,-0.0,-0.0,-0.0,1.2078689718237002e-05,9.10727848042825e-06,9.014239190378249e-06,-0.0,-0.0,-0.0,1.7399938195268306e-06,1.6522982693745192e-06,1.567470890876166e-06,-2.748188227542414e-06,2.9205580129200824e-05,4.511541684212972e-06,-1.3881028485229762e-06,-1.645958086214705e-06,-1.568671466657179e-06,-0.0,-0.0,-0.0,1.0001377125534652,1.0190201963542866,1.0187762824170474,1.0001352025634611,1.0064716860128042,0.0,1.0001287003785904,1.0160956375887047,0.0,-46.274574302314036,59.72940274860383,0.0,46.96384582236933,-2.30209394265711,0.0,-235.9589851458143,-0.001347070865645037,0.0,33.6428041003414,-2.3020522966511816,75.54650999182498,110.36034164955684,0.940619867458799,0.0,-172.44906732712096,-0.0013460995209015386,-65.07517900399135,78.95912138709669,179.79935999075968,159.3457040024363,120.83452557536737,-2.3020911580317094,0.0,69.77189567918259,0.9523385502970785,0.0,-160.88589841568086,-0.0013214223068686124,0.0,-177.11980166816517,-61.32618730192496,0.0,73.1441774796885,0.9433139132384979,40.74504270060181
2026-01-01 05:30:00,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,0.0100382407385083,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,8.03059259080664,25.0,25.0,25.0,25.0,25.0,25.0,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,6.90630962809371,0.0,0.0,0.0,0.0,0.0,0.0,1.2688528457425185e-05,9.949860051228222e-06,9.84182010131729e-06,-4.3443040526653934e-06,3.285559885171097e-05,6.016936113157457e-06,17.384303492383147,6.9063211467113454,6.906321127545212,6.906314694512991,6.906348040586721,6.906303687662878,5.827768703797687,2.3021134965958936,2.302113420523392,-0.0,-0.0,-0.0,5.805806277264923,2.3021019731770354,2.302102020047464,6.906314694512991,6.906348040586721,6.906303687662878,5.750728511320538,2.302105676938416,2.302105686974356,-0.0,-0.0,-0.0,1.3106291975873318e-05,1.018210721235846e-05,1.0064427092288497e-05,-0.0,-0.0,-0.0,2.6131659913568586e-06,2.0952112947218995e-06,2.0242245651642677e-06,-4.3443040526653934e-06,3.285559885171097e-05,6.016936113157457e-06,-3.0309295098049916e-06,-2.3274584558521384e-06,-2.2468315561354757e-06,-0.0,-0.0,-0.0,1.0001384701954172,1.0194257237858164,1.0191898447488679,1.0001357792322096,1.0063968897461983,0.0,1.000129278620524,1.0162973163551803,0.0,-44.81446133508661,59.72875764053491,0.0,43.17313150027389,-2.302093384250258,0.0,-238.9878606428994,-0.0013481135017564157,0.0,31.05811707762277,-2.3020514792889415,75.40647052523668,110.75339349710819,0.9402467170206742,0.0,-174.67601785245535,-0.001346748567890268,-65.2255491424597,79.91617152155274,179.8144653484437,159.4731700430776,116.89344492807588,-2.3020937237245875,0.0,70.29932452314615,0.9524091067173507,0.0,-163.25531001292566,-0.0013213046535535114,0.0,-176.06691673576884,-61.31638167184698,0.0,73.85831223985622,0.9431263808322018,40.72549646534815
