hour, t(sec), Irradiance,PanelkW,P_TFactor,Efficiency,Vreg,Vavg (DRC),volt-var,volt-watt,DRC,VV_DRC,watt-pf,watt-var,kW_out_desired,Grid voltage,di/dt,it,it History,Rated VDC,Avg duty cycle,Target (Amps),Series L,Max. Amps (phase),
4, 900.00000, 0.0753124, 37.6562, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 37.6562, 0, 0, 0, 0, 8000, 0, 0, 0, 0
4, 1800.00000, 0.0916667, 45.8333, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 45.8333, 0, 0, 0, 0, 8000, 0, 0, 0, 0
4, 2700.00000, 0.135, 67.5, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 67.5, 0, 0, 0, 0, 8000, 0, 0, 0, 0
5, 0.00000, 0.16416, 82.08, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 82.08, 0, 0, 0, 0, 8000, 0, 0, 0, 0
5, 900.00000, 0.135587, 67.7933, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 67.7933, 0, 0, 0, 0, 8000, 0, 0, 0, 0
5, 1800.00000, 0.126849, 63.4246, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 63.4246, 0, 0, 0, 0, 8000, 0, 0, 0, 0
5, 2700.00000, 0.15528, 77.64, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 77.64, 0, 0, 0, 0, 8000, 0, 0, 0, 0
6, 0.00000, 0.117699, 58.8494, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 58.8494, 0, 0, 0, 0, 8000, 0, 0, 0, 0
6, 900.00000, 0.0681977, 34.0989, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 34.0989, 0, 0, 0, 0, 8000, 0, 0, 0, 0
6, 1800.00000, 0.0330956, 16.5478, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 16.5478, 0, 0, 0, 0, 8000, 0, 0, 0, 0
6, 2700.00000, 0.0359358, 17.9679, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 17.9679, 0, 0, 0, 0, 8000, 0, 0, 0, 0
7, 0.00000, 0.0753365, 37.6683, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 37.6683, 0, 0, 0, 0, 8000, 0, 0, 0, 0
7, 900.00000, 0.104253, 52.1267, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 52.1267, 0, 0, 0, 0, 8000, 0, 0, 0, 0
7, 1800.00000, 0.0951467, 47.5733, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 47.5733, 0, 0, 0, 0, 8000, 0, 0, 0, 0
7, 2700.00000, 0.148424, 74.2122, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 74.2122, 0, 0, 0, 0, 8000, 0, 0, 0, 0
8, 0.00000, 0.209827, 104.913, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 104.913, 0, 0, 0, 0, 8000, 0, 0, 0, 0
8, 900.00000, 0.0885258, 44.2629, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 44.2629, 0, 0, 0, 0, 8000, 0, 0, 0, 0
8, 1800.00000, 0.378278, 189.139, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 189.139, 0, 0, 0, 0, 8000, 0, 0, 0, 0
8, 2700.00000, 0.711274, 355.637, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 355.637, 0, 0, 0, 0, 8000, 0, 0, 0, 0
9, 0.00000, 0.532346, 266.173, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 266.173, 0, 0, 0, 0, 8000, 0, 0, 0, 0
9, 900.00000, 0.304547, 152.273, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 152.273, 0, 0, 0, 0, 8000, 0, 0, 0, 0
9, 1800.00000, 0.265391, 132.695, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 132.695, 0, 0, 0, 0, 8000, 0, 0, 0, 0
9, 2700.00000, 0.199455, 99.7273, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 99.7273, 0, 0, 0, 0, 8000, 0, 0, 0, 0
10, 0.00000, 0.512924, 256.462, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 256.462, 0, 0, 0, 0, 8000, 0, 0, 0, 0
10, 900.00000, 0.254255, 127.127, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 127.127, 0, 0, 0, 0, 8000, 0, 0, 0, 0
10, 1800.00000, 0.157937, 78.9686, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 78.9686, 0, 0, 0, 0, 8000, 0, 0, 0, 0
10, 2700.00000, 0.170613, 85.3067, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 85.3067, 0, 0, 0, 0, 8000, 0, 0, 0, 0
11, 0.00000, 0.268353, 134.177, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 134.177, 0, 0, 0, 0, 8000, 0, 0, 0, 0
11, 900.00000, 0.355178, 177.589, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 177.589, 0, 0, 0, 0, 8000, 0, 0, 0, 0
11, 1800.00000, 0.659209, 329.605, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 329.605, 0, 0, 0, 0, 8000, 0, 0, 0, 0
11, 2700.00000, 0.728533, 364.267, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 364.267, 0, 0, 0, 0, 8000, 0, 0, 0, 0
12, 0.00000, 0.835993, 417.997, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 417.997, 0, 0, 0, 0, 8000, 0, 0, 0, 0
12, 900.00000, 0.503375, 251.687, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 251.687, 0, 0, 0, 0, 8000, 0, 0, 0, 0
12, 1800.00000, 0.205549, 102.774, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 102.774, 0, 0, 0, 0, 8000, 0, 0, 0, 0
12, 2700.00000, 0.0609006, 30.4503, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 30.4503, 0, 0, 0, 0, 8000, 0, 0, 0, 0
13, 0.00000, 0.0893674, 44.6837, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 44.6837, 0, 0, 0, 0, 8000, 0, 0, 0, 0
13, 900.00000, 0.815129, 407.565, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 407.565, 0, 0, 0, 0, 8000, 0, 0, 0, 0
13, 1800.00000, 0.685625, 342.812, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 342.812, 0, 0, 0, 0, 8000, 0, 0, 0, 0
13, 2700.00000, 0.568274, 284.137, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 284.137, 0, 0, 0, 0, 8000, 0, 0, 0, 0
14, 0.00000, 0.794065, 397.033, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 397.033, 0, 0, 0, 0, 8000, 0, 0, 0, 0
14, 900.00000, 0.513476, 256.738, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 256.738, 0, 0, 0, 0, 8000, 0, 0, 0, 0
14, 1800.00000, 0.35452, 177.26, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 177.26, 0, 0, 0, 0, 8000, 0, 0, 0, 0
14, 2700.00000, 0.155811, 77.9054, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 77.9054, 0, 0, 0, 0, 8000, 0, 0, 0, 0
15, 0.00000, 0.041701, 20.8505, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 20.8505, 0, 0, 0, 0, 8000, 0, 0, 0, 0
15, 900.00000, 0.343588, 171.794, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 171.794, 0, 0, 0, 0, 8000, 0, 0, 0, 0
15, 1800.00000, 0.290302, 145.151, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 145.151, 0, 0, 0, 0, 8000, 0, 0, 0, 0
15, 2700.00000, 0.187602, 93.8011, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 93.8011, 0, 0, 0, 0, 8000, 0, 0, 0, 0
16, 0.00000, 0.10799, 53.9951, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 53.9951, 0, 0, 0, 0, 8000, 0, 0, 0, 0
16, 900.00000, 0.0345374, 17.2687, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 17.2687, 0, 0, 0, 0, 8000, 0, 0, 0, 0
16, 1800.00000, 0.166002, 83.001, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 83.001, 0, 0, 0, 0, 8000, 0, 0, 0, 0
16, 2700.00000, 0.250287, 125.144, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 125.144, 0, 0, 0, 0, 8000, 0, 0, 0, 0
17, 0.00000, 0.0477095, 23.8547, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 23.8547, 0, 0, 0, 0, 8000, 0, 0, 0, 0
17, 900.00000, 0.0292918, 14.6459, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 14.6459, 0, 0, 0, 0, 8000, 0, 0, 0, 0
17, 1800.00000, 0.087206, 43.603, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 43.603, 0, 0, 0, 0, 8000, 0, 0, 0, 0
17, 2700.00000, 0.0968533, 48.4267, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 48.4267, 0, 0, 0, 0, 8000, 0, 0, 0, 0
18, 0.00000, 0.111837, 55.9184, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 55.9184, 0, 0, 0, 0, 8000, 0, 0, 0, 0
18, 900.00000, 0.14374, 71.8701, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 71.8701, 0, 0, 0, 0, 8000, 0, 0, 0, 0
18, 1800.00000, 0.0726715, 36.3357, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 36.3357, 0, 0, 0, 0, 8000, 0, 0, 0, 0
18, 2700.00000, 0.0642067, 32.1033, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 32.1033, 0, 0, 0, 0, 8000, 0, 0, 0, 0
19, 0.00000, 0.0443635, 22.1818, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 22.1818, 0, 0, 0, 0, 8000, 0, 0, 0, 0
19, 900.00000, 0.0193143, 9.65714, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9.65714, 0, 0, 0, 0, 8000, 0, 0, 0, 0
19, 1800.00000, 0.00365029, 1.82514, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 1.82514, 0, 0, 0, 0, 8000, 0, 0, 0, 0
19, 2700.00000, 0.00166667, 0.833333, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.833333, 0, 0, 0, 0, 8000, 0, 0, 0, 0
20, 0.00000, 4.66667e-05, 0.0233333, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0.0233333, 0, 0, 0, 0, 8000, 0, 0, 0, 0
20, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
20, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
20, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
21, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
21, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
21, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
21, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
22, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
22, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
22, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
22, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
23, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
23, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
23, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
23, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
24, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
24, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
24, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
24, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
25, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
25, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
25, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
25, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
26, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
26, 900.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
26, 1800.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
26, 2700.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
27, 0.00000, 0, 0, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 0, 0, 0, 0, 8000, 0, 0, 0, 0
27, 900.00000, 0.00284, 1.42, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 1.42, 0, 0, 0, 0, 8000, 0, 0, 0, 0
27, 1800.00000, 0.00788429, 3.94214, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 3.94214, 0, 0, 0, 0, 8000, 0, 0, 0, 0
27, 2700.00000, 0.0202534, 10.1267, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 10.1267, 0, 0, 0, 0, 8000, 0, 0, 0, 0
28, 0.00000, 0.0427999, 21.4, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 21.4, 0, 0, 0, 0, 8000, 0, 0, 0, 0
28, 900.00000, 0.0616, 30.8, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 30.8, 0, 0, 0, 0, 8000, 0, 0, 0, 0
28, 1800.00000, 0.0486718, 24.3359, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 24.3359, 0, 0, 0, 0, 8000, 0, 0, 0, 0
28, 2700.00000, 0.0764627, 38.2313, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 38.2313, 0, 0, 0, 0, 8000, 0, 0, 0, 0
29, 0.00000, 0.115466, 57.733, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 57.733, 0, 0, 0, 0, 8000, 0, 0, 0, 0
29, 900.00000, 0.144907, 72.4533, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 72.4533, 0, 0, 0, 0, 8000, 0, 0, 0, 0
29, 1800.00000, 0.147233, 73.6164, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 73.6164, 0, 0, 0, 0, 8000, 0, 0, 0, 0
29, 2700.00000, 0.184284, 92.1419, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 92.1419, 0, 0, 0, 0, 8000, 0, 0, 0, 0
30, 0.00000, 0.173524, 86.7619, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 86.7619, 0, 0, 0, 0, 8000, 0, 0, 0, 0
30, 900.00000, 0.188333, 94.1667, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 94.1667, 0, 0, 0, 0, 8000, 0, 0, 0, 0
30, 1800.00000, 0.166913, 83.4567, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 83.4567, 0, 0, 0, 0, 8000, 0, 0, 0, 0
30, 2700.00000, 0.196747, 98.3733, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 98.3733, 0, 0, 0, 0, 8000, 0, 0, 0, 0
31, 0.00000, 0.192059, 96.0295, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 96.0295, 0, 0, 0, 0, 8000, 0, 0, 0, 0
31, 900.00000, 0.110624, 55.3121, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 55.3121, 0, 0, 0, 0, 8000, 0, 0, 0, 0
31, 1800.00000, 0.101686, 50.843, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 50.843, 0, 0, 0, 0, 8000, 0, 0, 0, 0
31, 2700.00000, 0.14119, 70.5952, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 70.5952, 0, 0, 0, 0, 8000, 0, 0, 0, 0
32, 0.00000, 0.0998641, 49.9321, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 49.9321, 0, 0, 0, 0, 8000, 0, 0, 0, 0
32, 900.00000, 0.096421, 48.2105, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 48.2105, 0, 0, 0, 0, 8000, 0, 0, 0, 0
32, 1800.00000, 0.158159, 79.0795, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 79.0795, 0, 0, 0, 0, 8000, 0, 0, 0, 0
32, 2700.00000, 0.172306, 86.1528, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 86.1528, 0, 0, 0, 0, 8000, 0, 0, 0, 0
33, 0.00000, 0.141065, 70.5326, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 70.5326, 0, 0, 0, 0, 8000, 0, 0, 0, 0
33, 900.00000, 0.12064, 60.32, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 60.32, 0, 0, 0, 0, 8000, 0, 0, 0, 0
33, 1800.00000, 0.137727, 68.8635, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 68.8635, 0, 0, 0, 0, 8000, 0, 0, 0, 0
33, 2700.00000, 0.188987, 94.4933, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 94.4933, 0, 0, 0, 0, 8000, 0, 0, 0, 0
34, 0.00000, 0.19028, 95.14, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 95.14, 0, 0, 0, 0, 8000, 0, 0, 0, 0
34, 900.00000, 0.1936, 96.8, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 96.8, 0, 0, 0, 0, 8000, 0, 0, 0, 0
34, 1800.00000, 0.21466, 107.33, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 107.33, 0, 0, 0, 0, 8000, 0, 0, 0, 0
34, 2700.00000, 0.217827, 108.914, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 108.914, 0, 0, 0, 0, 8000, 0, 0, 0, 0
35, 0.00000, 0.339483, 169.741, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 169.741, 0, 0, 0, 0, 8000, 0, 0, 0, 0
35, 900.00000, 0.316053, 158.027, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 158.027, 0, 0, 0, 0, 8000, 0, 0, 0, 0
35, 1800.00000, 0.231797, 115.898, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 115.898, 0, 0, 0, 0, 8000, 0, 0, 0, 0
35, 2700.00000, 0.217813, 108.907, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 108.907, 0, 0, 0, 0, 8000, 0, 0, 0, 0
36, 0.00000, 0.185292, 92.6458, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 92.6458, 0, 0, 0, 0, 8000, 0, 0, 0, 0
36, 900.00000, 0.262073, 131.037, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 131.037, 0, 0, 0, 0, 8000, 0, 0, 0, 0
36, 1800.00000, 0.191452, 95.726, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 95.726, 0, 0, 0, 0, 8000, 0, 0, 0, 0
36, 2700.00000, 0.141925, 70.9624, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 70.9624, 0, 0, 0, 0, 8000, 0, 0, 0, 0
37, 0.00000, 0.155967, 77.9833, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 77.9833, 0, 0, 0, 0, 8000, 0, 0, 0, 0
37, 900.00000, 0.136373, 68.1865, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 68.1865, 0, 0, 0, 0, 8000, 0, 0, 0, 0
37, 1800.00000, 0.276765, 138.382, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 138.382, 0, 0, 0, 0, 8000, 0, 0, 0, 0
37, 2700.00000, 0.439793, 219.897, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 219.897, 0, 0, 0, 0, 8000, 0, 0, 0, 0
38, 0.00000, 0.373591, 186.796, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 186.796, 0, 0, 0, 0, 8000, 0, 0, 0, 0
